Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
596,CA-2011-131450,2011-08-08,2011-08-15,Standard Class,LR-16915,Consumer,92037,TEC-CO-10004115,1199.976,3,0.2,434.9913
597,CA-2011-131450,2011-08-08,2011-08-15,Standard Class,LR-16915,Consumer,92037,TEC-PH-10002398,445.96,5,0.2,55.745
598,CA-2011-131450,2011-08-08,2011-08-15,Standard Class,LR-16915,Consumer,92037,FUR-FU-10001979,327.76,8,0,91.7728
628,CA-2014-153787,2014-05-20,2014-05-24,Standard Class,AT-10735,Consumer,98103,OFF-AP-10001563,97.16,2,0,28.1764
629,CA-2014-133431,2014-12-18,2014-12-22,Standard Class,LC-17140,Consumer,94109,OFF-BI-10000605,15.24,5,0.2,5.1435
630,CA-2014-133431,2014-12-18,2014-12-22,Standard Class,LC-17140,Consumer,94109,OFF-PA-10002615,13.23,3,0,6.0858
631,US-2013-135720,2013-12-12,2013-12-14,Second Class,FM-14380,Consumer,80013,OFF-ST-10001963,243.384,3,0.2,-51.7191
632,US-2013-135720,2013-12-12,2013-12-14,Second Class,FM-14380,Consumer,80013,TEC-AC-10001267,119.8,5,0.2,29.95
633,US-2013-135720,2013-12-12,2013-12-14,Second Class,FM-14380,Consumer,80013,TEC-PH-10002103,300.768,4,0.2,30.0768
637,US-2013-123470,2013-08-16,2013-08-22,Standard Class,ME-17725,Consumer,80013,OFF-BI-10001989,18.882,3,0.7,-13.8468
638,US-2013-123470,2013-08-16,2013-08-22,Standard Class,ME-17725,Consumer,80013,OFF-AP-10003287,122.328,3,0.2,12.2328
639,CA-2013-115917,2013-05-21,2013-05-26,Standard Class,RB-19465,Home Office,94591,FUR-FU-10000576,1049.2,5,0,272.792
640,CA-2013-115917,2013-05-21,2013-05-26,Standard Class,RB-19465,Home Office,94591,OFF-BI-10004728,15.424,4,0.2,5.0128
642,CA-2014-167913,2014-07-31,2014-08-04,Second Class,JL-15835,Consumer,92691,OFF-ST-10000585,330.4,2,0,85.904
643,CA-2014-167913,2014-07-31,2014-08-04,Second Class,JL-15835,Consumer,92691,OFF-LA-10002787,26.25,7,0,12.6
647,CA-2013-103947,2013-04-02,2013-04-09,Standard Class,BB-10990,Corporate,85635,OFF-FA-10003112,31.56,5,0.2,9.8625
648,CA-2013-103947,2013-04-02,2013-04-09,Standard Class,BB-10990,Corporate,85635,OFF-AP-10002350,30.144,2,0.2,3.0144
649,CA-2013-160745,2013-12-12,2013-12-17,Second Class,AR-10825,Corporate,98661,FUR-FU-10001935,14.8,4,0,6.068
650,CA-2013-160745,2013-12-12,2013-12-17,Second Class,AR-10825,Corporate,98661,TEC-PH-10003273,302.376,3,0.2,22.6782
651,CA-2013-160745,2013-12-12,2013-12-17,Second Class,AR-10825,Corporate,98661,TEC-AC-10001142,316,4,0,31.6
693,CA-2012-131534,2012-03-28,2012-04-02,Standard Class,AB-10165,Consumer,90004,TEC-AC-10002253,166.24,1,0,24.936
694,CA-2012-131534,2012-03-28,2012-04-02,Standard Class,AB-10165,Consumer,90004,OFF-PA-10000743,33.4,5,0,16.032
703,CA-2013-163755,2013-11-05,2013-11-09,Second Class,AS-10285,Corporate,98103,FUR-FU-10003394,209.88,3,0,35.6796
704,CA-2012-142027,2012-04-09,2012-04-14,Standard Class,JK-15370,Consumer,90805,FUR-TA-10002774,369.912,3,0.2,-13.8717
716,CA-2011-153150,2011-07-01,2011-07-06,Second Class,Dl-13600,Corporate,98103,OFF-BI-10003355,19.92,5,0.2,6.972
719,CA-2011-104472,2011-06-02,2011-06-07,Standard Class,CK-12325,Home Office,84057,OFF-BI-10001658,59.808,3,0.2,19.4376
720,CA-2011-104472,2011-06-02,2011-06-07,Standard Class,CK-12325,Home Office,84057,FUR-FU-10000246,73.32,6,0,21.996
721,CA-2013-112942,2013-02-13,2013-02-18,Standard Class,RD-19810,Home Office,90004,OFF-PA-10004092,146.82,3,0,73.41
733,CA-2014-131954,2014-01-22,2014-01-26,Standard Class,DS-13030,Home Office,98103,OFF-ST-10000736,242.94,3,0,9.7176
734,CA-2014-131954,2014-01-22,2014-01-26,Standard Class,DS-13030,Home Office,98103,TEC-AC-10003610,179.97,3,0,86.3856
735,CA-2014-131954,2014-01-22,2014-01-26,Standard Class,DS-13030,Home Office,98103,OFF-BI-10003982,99.696,6,0.2,33.6474
736,CA-2014-131954,2014-01-22,2014-01-26,Standard Class,DS-13030,Home Office,98103,OFF-BI-10003291,27.936,4,0.2,9.4284
737,CA-2014-131954,2014-01-22,2014-01-26,Standard Class,DS-13030,Home Office,98103,FUR-BO-10001619,84.98,1,0,18.6956
738,CA-2014-131954,2014-01-22,2014-01-26,Standard Class,DS-13030,Home Office,98103,OFF-BI-10000138,18.72,5,0.2,6.552
739,CA-2011-132500,2011-09-08,2011-09-12,Standard Class,GZ-14470,Consumer,94109,TEC-AC-10001383,49.98,2,0,8.4966
747,CA-2011-124429,2011-05-27,2011-05-27,Same Day,MH-17785,Corporate,92037,FUR-TA-10002607,567.12,10,0.2,-28.356
748,CA-2011-124429,2011-05-27,2011-05-27,Same Day,MH-17785,Corporate,92037,OFF-ST-10001809,359.32,4,0,7.1864
754,CA-2013-110499,2013-04-08,2013-04-10,First Class,YC-21895,Corporate,94109,TEC-CO-10002095,1199.976,3,0.2,374.9925
755,CA-2012-135272,2012-12-07,2012-12-12,Standard Class,MS-17830,Consumer,90004,FUR-FU-10002759,79.92,4,0,28.7712
761,CA-2012-112319,2012-08-31,2012-09-05,Standard Class,AR-10510,Consumer,90004,OFF-PA-10003441,58.32,9,0,27.9936
778,CA-2012-144267,2012-08-21,2012-08-23,First Class,NZ-18565,Home Office,94109,FUR-CH-10002335,544.008,3,0.2,40.8006
779,CA-2012-144267,2012-08-21,2012-08-23,First Class,NZ-18565,Home Office,94109,OFF-PA-10000157,59.94,3,0,28.1718
780,CA-2012-144267,2012-08-21,2012-08-23,First Class,NZ-18565,Home Office,94109,OFF-PA-10001947,23.92,4,0,11.7208
781,CA-2012-144267,2012-08-21,2012-08-23,First Class,NZ-18565,Home Office,94109,OFF-PA-10003657,4.28,1,0,1.926
787,CA-2014-129567,2014-03-18,2014-03-22,Second Class,CL-12565,Consumer,93534,OFF-BI-10000014,17.456,2,0.2,5.8914
788,CA-2012-154620,2012-12-12,2012-12-16,Standard Class,LT-17110,Consumer,93534,FUR-CH-10004675,348.928,2,0.2,34.8928
794,CA-2011-156433,2011-09-20,2011-09-26,Standard Class,ES-14020,Consumer,94109,OFF-LA-10001569,9.96,2,0,4.5816
795,CA-2011-156433,2011-09-20,2011-09-26,Standard Class,ES-14020,Consumer,94109,OFF-PA-10003724,21.72,4,0,10.6428
800,CA-2012-101910,2012-11-27,2012-12-03,Standard Class,CD-11920,Consumer,92530,FUR-CH-10002647,283.92,5,0.2,17.745
801,CA-2014-105809,2014-02-21,2014-02-24,First Class,HW-14935,Corporate,92037,FUR-FU-10004090,22.23,1,0,7.3359
802,CA-2014-105809,2014-02-21,2014-02-24,First Class,HW-14935,Corporate,92037,TEC-PH-10001580,215.968,2,0.2,18.8972
805,CA-2014-135783,2014-04-23,2014-04-25,First Class,GM-14440,Consumer,94109,FUR-FU-10000794,18.28,2,0,6.2152
806,CA-2011-134313,2011-11-01,2011-11-07,Standard Class,RA-19915,Consumer,80219,OFF-AR-10001897,43.176,3,0.2,4.3176
807,CA-2011-134313,2011-11-01,2011-11-07,Standard Class,RA-19915,Consumer,80219,TEC-PH-10001795,1983.968,4,0.2,247.996
810,CA-2011-151995,2011-10-13,2011-10-15,First Class,ZC-21910,Consumer,98026,OFF-AR-10003190,11.52,4,0,3.2256
811,CA-2011-151995,2011-10-13,2011-10-15,First Class,ZC-21910,Consumer,98026,FUR-TA-10002903,1298.55,5,0,311.652
812,CA-2011-151995,2011-10-13,2011-10-15,First Class,ZC-21910,Consumer,98026,OFF-AP-10000240,213.92,4,0,62.0368
813,CA-2011-151995,2011-10-13,2011-10-15,First Class,ZC-21910,Consumer,98026,TEC-AC-10001101,25.78,2,0,2.578
814,CA-2014-143686,2014-05-15,2014-05-15,Same Day,PJ-19015,Consumer,92704,FUR-FU-10000794,18.28,2,0,6.2152
815,CA-2014-143686,2014-05-15,2014-05-15,Same Day,PJ-19015,Consumer,92704,TEC-AC-10001838,1399.93,7,0,601.9699
825,US-2011-102071,2011-05-09,2011-05-15,Standard Class,PG-18820,Consumer,94109,TEC-AC-10003441,67.8,4,0,4.068
826,US-2011-102071,2011-05-09,2011-05-15,Standard Class,PG-18820,Consumer,94109,TEC-AC-10000109,167.97,3,0,40.3128
843,CA-2013-161669,2013-11-08,2013-11-10,First Class,EM-14095,Corporate,90004,OFF-BI-10001294,37.44,4,0.2,11.7
844,CA-2013-161669,2013-11-08,2013-11-10,First Class,EM-14095,Corporate,90004,OFF-BI-10001636,26.976,4,0.2,8.7672
845,CA-2013-161669,2013-11-08,2013-11-10,First Class,EM-14095,Corporate,90004,OFF-SU-10002503,11.36,2,0,3.2944
846,CA-2013-161669,2013-11-08,2013-11-10,First Class,EM-14095,Corporate,90004,OFF-LA-10004093,14.62,2,0,6.8714
851,CA-2013-152534,2013-06-21,2013-06-26,Second Class,DP-13105,Corporate,93905,OFF-AR-10002335,5.16,2,0,1.3416
852,CA-2013-152534,2013-06-21,2013-06-26,Second Class,DP-13105,Corporate,93905,OFF-PA-10001870,38.88,6,0,18.6624
861,CA-2011-133851,2011-06-09,2011-06-16,Standard Class,CM-12445,Consumer,94109,OFF-SU-10001225,7.36,2,0,0.1472
862,CA-2011-133851,2011-06-09,2011-06-16,Standard Class,CM-12445,Consumer,94109,OFF-AR-10003752,23.1,2,0,10.626
883,US-2014-123463,2014-12-24,2014-12-24,Same Day,GZ-14470,Consumer,94109,OFF-AR-10001118,13.48,4,0,5.9312
886,CA-2012-143602,2012-04-25,2012-04-28,Second Class,JS-15595,Corporate,90004,OFF-BI-10002071,13.944,3,0.2,4.5318
887,CA-2014-115364,2014-06-27,2014-07-03,Standard Class,OT-18730,Consumer,92037,OFF-ST-10002486,83.76,12,0,1.6752
889,CA-2011-104976,2011-12-09,2011-12-16,Standard Class,CK-12760,Corporate,94109,OFF-PA-10003845,34.68,6,0,16.9932
895,CA-2013-105494,2013-11-11,2013-11-13,First Class,PC-18745,Corporate,94109,OFF-ST-10002205,155.82,7,0,42.0714
896,CA-2013-105494,2013-11-11,2013-11-13,First Class,PC-18745,Corporate,94109,OFF-BI-10003364,70.008,3,0.2,24.5028
904,CA-2013-130477,2013-04-09,2013-04-13,Standard Class,LC-17140,Consumer,90004,OFF-PA-10002947,20.04,3,0,9.6192
905,CA-2013-130477,2013-04-09,2013-04-13,Standard Class,LC-17140,Consumer,90004,OFF-ST-10002583,64.96,2,0,2.5984
906,CA-2013-130477,2013-04-09,2013-04-13,Standard Class,LC-17140,Consumer,90004,OFF-PA-10000019,12.96,2,0,6.2208
938,US-2014-111745,2014-11-06,2014-11-07,First Class,RA-19885,Corporate,87401,TEC-AC-10003911,159.99,1,0,54.3966
939,CA-2012-148250,2012-12-13,2012-12-17,Standard Class,RP-19270,Corporate,92503,OFF-PA-10000289,12.96,2,0,6.2208
940,CA-2012-148250,2012-12-13,2012-12-17,Standard Class,RP-19270,Corporate,92503,OFF-AP-10003040,134.48,4,0,34.9648
941,CA-2013-105760,2013-06-20,2013-06-21,First Class,KC-16255,Corporate,94109,OFF-PA-10000350,17.12,2,0,8.0464
942,CA-2013-142958,2013-12-14,2013-12-21,Standard Class,RW-19630,Corporate,90503,OFF-BI-10001759,6.096,2,0.2,2.2098
943,CA-2013-142958,2013-12-14,2013-12-21,Standard Class,RW-19630,Corporate,90503,FUR-TA-10000577,1114.272,4,0.2,41.7852
944,CA-2012-120880,2012-05-29,2012-06-03,Standard Class,JL-15850,Consumer,98103,OFF-PA-10004101,32.4,5,0,15.552
945,CA-2012-120880,2012-05-29,2012-06-03,Standard Class,JL-15850,Consumer,98103,OFF-ST-10001496,540.57,3,0,140.5482
946,CA-2012-120880,2012-05-29,2012-06-03,Standard Class,JL-15850,Consumer,98103,OFF-BI-10002931,167.76,5,0.2,62.91
947,US-2012-140200,2012-07-26,2012-07-28,First Class,CA-12775,Consumer,85204,FUR-TA-10002356,393.165,3,0.5,-204.4458
957,CA-2014-102414,2014-05-16,2014-05-19,Second Class,JA-15970,Consumer,85023,TEC-PH-10002923,29.592,1,0.2,2.5893
958,CA-2014-102414,2014-05-16,2014-05-19,Second Class,JA-15970,Consumer,85023,OFF-BI-10004465,4.752,2,0.7,-3.168
959,CA-2014-102414,2014-05-16,2014-05-19,Second Class,JA-15970,Consumer,85023,OFF-PA-10002333,15.552,3,0.2,5.6376
960,CA-2012-112571,2012-09-22,2012-09-22,Same Day,DL-12925,Consumer,92054,FUR-FU-10004188,204.6,2,0,53.196
961,CA-2014-152142,2014-11-15,2014-11-20,Standard Class,LW-16990,Corporate,94109,FUR-CH-10002965,321.568,2,0.2,28.1372
963,CA-2013-120859,2013-09-02,2013-09-05,First Class,CV-12805,Corporate,94109,OFF-EN-10001335,21.88,2,0,10.94
977,US-2014-100209,2014-07-10,2014-07-16,Standard Class,TD-20995,Consumer,97206,OFF-BI-10002012,1.08,2,0.7,-0.792
982,CA-2011-163419,2011-11-11,2011-11-14,Second Class,TZ-21580,Consumer,80027,OFF-AR-10000034,3.392,1,0.2,0.8056
983,CA-2011-163419,2011-11-11,2011-11-14,Second Class,TZ-21580,Consumer,80027,TEC-PH-10000560,559.984,2,0.2,55.9984
984,CA-2011-163419,2011-11-11,2011-11-14,Second Class,TZ-21580,Consumer,80027,FUR-CH-10000665,603.92,5,0.2,75.49
993,CA-2013-105585,2013-08-27,2013-08-28,First Class,RF-19735,Consumer,95123,OFF-FA-10002983,10.23,3,0,4.9104
994,CA-2013-105585,2013-08-27,2013-08-28,First Class,RF-19735,Consumer,95123,OFF-PA-10003625,154.9,5,0,69.705
1001,CA-2013-155488,2013-11-14,2013-11-18,Standard Class,FM-14290,Home Office,98661,OFF-AR-10002956,44.02,2,0,11.4452
1005,CA-2012-126445,2012-08-27,2012-08-31,Standard Class,RA-19945,Consumer,92563,OFF-ST-10000046,484.65,3,0,92.0835
1007,CA-2012-105312,2012-11-06,2012-11-09,First Class,MT-17815,Consumer,85254,OFF-EN-10002600,7.08,3,0.2,2.478
1008,CA-2012-105312,2012-11-06,2012-11-09,First Class,MT-17815,Consumer,85254,OFF-BI-10002049,4.401,3,0.7,-3.5208
1011,CA-2011-158540,2011-11-24,2011-11-26,First Class,VG-21790,Consumer,92037,FUR-FU-10001602,151.72,4,0,27.3096
1012,CA-2014-118437,2014-06-18,2014-06-22,Second Class,PF-19165,Consumer,98502,FUR-FU-10004848,155.25,3,0,46.575
1013,CA-2014-118437,2014-06-18,2014-06-22,Second Class,PF-19165,Consumer,98502,OFF-ST-10003722,14.03,1,0,4.0687
1014,US-2012-126214,2012-12-21,2012-12-24,Second Class,JS-15880,Consumer,98103,FUR-TA-10003748,1618.37,13,0,356.0414
1015,US-2012-126214,2012-12-21,2012-12-24,Second Class,JS-15880,Consumer,98103,TEC-AC-10003198,99.6,1,0,36.852
1016,CA-2012-133025,2012-09-17,2012-09-19,Second Class,MO-17800,Home Office,90004,OFF-PA-10004100,32.4,5,0,15.552
1025,CA-2014-106964,2014-12-18,2014-12-21,First Class,HR-14770,Home Office,90004,OFF-BI-10000320,11.808,2,0.2,4.2804
1038,CA-2012-127418,2012-06-13,2012-06-14,First Class,JJ-15445,Consumer,90004,OFF-BI-10003707,36.624,3,0.2,13.734
1049,CA-2011-139192,2011-05-27,2011-06-01,Second Class,LC-16885,Consumer,94109,TEC-PH-10000486,1113.504,12,0.2,125.2692
1050,CA-2011-139192,2011-05-27,2011-06-01,Second Class,LC-16885,Consumer,94109,TEC-AC-10001606,99.99,1,0,37.9962
1058,CA-2014-167150,2014-12-11,2014-12-18,Standard Class,BP-11185,Corporate,92037,OFF-BI-10001097,19.936,4,0.2,7.2268
1059,CA-2014-167150,2014-12-11,2014-12-18,Standard Class,BP-11185,Corporate,92037,OFF-BI-10001597,65.568,2,0.2,22.9488
1068,CA-2013-157686,2013-10-02,2013-10-03,First Class,BD-11620,Consumer,94109,FUR-CH-10001146,194.848,4,0.2,12.178
1071,CA-2012-144652,2012-11-20,2012-11-26,Standard Class,SN-20560,Home Office,90004,OFF-AR-10003732,19.46,7,0,5.0596
1072,CA-2013-152814,2013-04-29,2013-05-03,Standard Class,EH-14005,Home Office,80219,OFF-PA-10001970,29.472,3,0.2,9.9468
1074,CA-2013-134348,2013-11-13,2013-11-20,Standard Class,MS-17710,Consumer,85204,OFF-BI-10003727,6.27,5,0.7,-4.598
1075,CA-2013-134348,2013-11-13,2013-11-20,Standard Class,MS-17710,Consumer,85204,OFF-BI-10004967,4.368,7,0.7,-3.3488
1076,CA-2013-134348,2013-11-13,2013-11-20,Standard Class,MS-17710,Consumer,85204,TEC-AC-10003447,31.984,2,0.2,1.999
1078,CA-2014-132521,2014-09-24,2014-09-26,Second Class,DW-13540,Consumer,98103,OFF-AP-10002191,119.96,2,0,33.5888
1079,CA-2014-132521,2014-09-24,2014-09-26,Second Class,DW-13540,Consumer,98103,OFF-ST-10001325,31.44,3,0,8.4888
1080,CA-2014-132521,2014-09-24,2014-09-26,Second Class,DW-13540,Consumer,98103,OFF-BI-10000404,6.88,1,0.2,2.322
1088,CA-2013-166163,2013-08-16,2013-08-21,Second Class,CY-12745,Corporate,94601,TEC-PH-10004896,71.976,3,0.2,7.1976
1089,CA-2013-166163,2013-08-16,2013-08-21,Second Class,CY-12745,Corporate,94601,OFF-LA-10000452,3.15,1,0,1.512
1092,CA-2012-143490,2012-12-06,2012-12-13,Standard Class,NP-18325,Consumer,92037,OFF-AR-10002952,120.15,9,0,33.642
1093,CA-2012-143490,2012-12-06,2012-12-13,Standard Class,NP-18325,Consumer,92037,TEC-PH-10000576,219.184,2,0.2,19.1786
1098,CA-2011-159338,2011-06-25,2011-06-28,First Class,NS-18640,Corporate,90004,FUR-TA-10004147,447.84,5,0.2,11.196
1099,CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,Home Office,94109,OFF-AR-10001545,7.04,4,0,2.0416
1100,CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,Home Office,94109,FUR-FU-10000206,8.73,3,0,4.1031
1101,CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,Home Office,94109,TEC-AC-10001013,29.29,1,0,9.6657
1102,CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,Home Office,94109,OFF-AR-10002255,8.64,3,0,2.5056
1105,CA-2013-112340,2013-10-22,2013-10-28,Standard Class,NM-18520,Consumer,92503,OFF-PA-10001892,22.92,3,0,11.2308
1114,CA-2014-140585,2014-12-19,2014-12-24,Second Class,RA-19915,Consumer,92024,OFF-BI-10003364,46.672,2,0.2,16.3352
1115,CA-2014-140585,2014-12-19,2014-12-24,Second Class,RA-19915,Consumer,92024,FUR-BO-10002206,119.833,1,0.15,-12.6882
1116,CA-2014-140585,2014-12-19,2014-12-24,Second Class,RA-19915,Consumer,92024,TEC-AC-10003610,119.98,2,0,57.5904
1117,CA-2013-144855,2013-07-23,2013-07-25,Second Class,DL-13495,Corporate,94109,OFF-LA-10003766,6.3,2,0,3.024
1133,US-2013-114776,2013-12-07,2013-12-08,First Class,GG-14650,Corporate,94509,OFF-PA-10004100,19.44,3,0,9.3312
1142,CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,Consumer,90004,FUR-FU-10004188,204.6,2,0,53.196
1143,CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,Consumer,90004,OFF-FA-10001561,8.72,4,0,2.8776
1144,CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,Consumer,90004,OFF-PA-10002105,6.48,1,0,3.1104
1145,CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,Consumer,90004,TEC-MA-10004241,686.32,2,0.2,223.054
1146,CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,Consumer,90004,OFF-ST-10004340,62.18,1,0,16.7886
1153,CA-2014-160395,2014-01-01,2014-01-07,Standard Class,KL-16555,Corporate,89502,OFF-AR-10003759,3.64,2,0,1.638
1154,CA-2014-160395,2014-01-01,2014-01-07,Standard Class,KL-16555,Corporate,89502,OFF-BI-10003984,159.768,7,0.2,53.9217
1159,CA-2013-149314,2013-07-03,2013-07-08,Second Class,GB-14530,Corporate,90004,FUR-CH-10002126,195.184,1,0.2,19.5184
1162,CA-2011-126522,2011-09-01,2011-09-05,Second Class,LT-16765,Consumer,92025,OFF-AR-10004042,53.94,3,0,15.6426
1167,CA-2012-125416,2012-11-02,2012-11-02,Same Day,KC-16540,Consumer,98103,TEC-AC-10001552,447.93,9,0,49.2723
1173,CA-2011-158064,2011-04-21,2011-04-25,Standard Class,AA-10375,Consumer,90004,OFF-BI-10002976,16.52,5,0.2,5.5755
1177,CA-2011-120243,2011-12-27,2011-12-30,Second Class,AT-10435,Home Office,90004,OFF-LA-10004425,11.56,4,0,5.4332
1185,CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,Corporate,98103,OFF-BI-10004656,12.096,7,0.2,4.2336
1186,CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,Corporate,98103,OFF-ST-10002344,485.88,6,0,9.7176
1187,CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,Corporate,98103,OFF-PA-10001800,25.92,4,0,12.4416
1188,CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,Corporate,98103,OFF-ST-10000036,197.58,2,0,53.3466
1189,CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,Home Office,90004,OFF-AP-10004532,81.92,4,0,22.1184
1190,CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,Home Office,90004,TEC-PH-10004447,889.536,8,0.2,66.7152
1191,CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,Home Office,90004,FUR-CH-10003973,892.224,3,0.2,89.2224
1192,CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,Home Office,90004,OFF-PA-10001971,223.92,4,0,109.7208
1193,CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,Home Office,90004,OFF-PA-10000682,23.12,4,0,11.3288
1201,CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,Corporate,80219,FUR-CH-10002335,544.008,3,0.2,40.8006
1202,CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,Corporate,80219,OFF-BI-10004967,1.872,3,0.7,-1.4352
1203,CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,Corporate,80219,FUR-CH-10002331,854.352,3,0.2,10.6794
1204,CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,Corporate,80219,OFF-ST-10002292,593.568,2,0.2,0
1205,CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,Corporate,80219,OFF-ST-10000689,338.04,3,0.2,-33.804
1221,CA-2011-110184,2011-07-12,2011-07-16,Standard Class,BF-11170,Home Office,90004,OFF-ST-10000107,249.75,9,0,44.955
1222,CA-2011-110184,2011-07-12,2011-07-16,Standard Class,BF-11170,Home Office,90004,TEC-PH-10000439,255.936,8,0.2,28.7928
1229,CA-2014-100013,2014-11-07,2014-11-12,Standard Class,ZC-21910,Consumer,90004,OFF-EN-10001219,15.28,2,0,7.4872
1230,CA-2014-100013,2014-11-07,2014-11-12,Standard Class,ZC-21910,Consumer,90004,FUR-FU-10001424,8.73,1,0,2.9682
1231,CA-2014-100013,2014-11-07,2014-11-12,Standard Class,ZC-21910,Consumer,90004,OFF-AR-10001022,5.68,2,0,1.7608
1239,CA-2011-127012,2011-08-11,2011-08-15,Standard Class,GM-14680,Consumer,98103,FUR-FU-10003691,12.35,1,0,5.434
1240,CA-2011-127012,2011-08-11,2011-08-15,Standard Class,GM-14680,Consumer,98103,OFF-AR-10003903,40.97,1,0,10.6522
1241,CA-2011-127012,2011-08-11,2011-08-15,Standard Class,GM-14680,Consumer,98103,OFF-FA-10004854,22.96,2,0,10.7912
1246,CA-2011-168494,2011-12-12,2011-12-14,Second Class,NP-18700,Consumer,93727,FUR-TA-10004619,764.688,6,0.2,95.586
1247,CA-2011-168494,2011-12-12,2011-12-14,Second Class,NP-18700,Consumer,93727,FUR-TA-10003473,3610.848,12,0.2,135.4068
1248,CA-2011-168494,2011-12-12,2011-12-14,Second Class,NP-18700,Consumer,93727,FUR-BO-10004467,254.9745,3,0.15,11.9988
1266,CA-2014-110380,2014-09-03,2014-09-08,Standard Class,PF-19225,Consumer,94109,OFF-AR-10000422,6.57,3,0,1.7739
1267,US-2011-167738,2011-12-24,2011-12-29,Standard Class,JC-16105,Corporate,90004,OFF-ST-10003306,142.86,1,0,41.4294
1268,US-2011-167738,2011-12-24,2011-12-29,Standard Class,JC-16105,Corporate,90004,FUR-CH-10001146,292.272,6,0.2,18.267
1269,CA-2014-121412,2014-09-24,2014-09-28,Standard Class,BG-11695,Corporate,80027,FUR-FU-10000246,29.328,3,0.2,3.666
1291,CA-2013-163384,2013-11-11,2013-11-13,First Class,CC-12430,Home Office,94109,OFF-BI-10004970,13.216,4,0.2,4.4604
1292,CA-2013-163384,2013-11-11,2013-11-13,First Class,CC-12430,Home Office,94109,OFF-PA-10003172,32.4,5,0,15.552
1293,CA-2012-101707,2012-08-27,2012-09-01,Standard Class,PF-19165,Consumer,92037,OFF-SU-10001218,32.94,3,0,9.2232
1294,CA-2012-101707,2012-08-27,2012-09-01,Standard Class,PF-19165,Consumer,92037,OFF-PA-10002968,114.2,5,0,52.532
1295,CA-2012-101707,2012-08-27,2012-09-01,Standard Class,PF-19165,Consumer,92037,OFF-LA-10000134,3.08,1,0,1.4784
1296,CA-2012-138898,2012-05-25,2012-05-29,Standard Class,JH-16180,Consumer,81001,OFF-AP-10004487,845.728,13,0.2,84.5728
